EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,MeanWorkingHours
3619,45,No,Travel_Frequently,Research & Development,19,3,Medical,1,Male,3,Laboratory Technician,Single,36810,3.0,Y,17,8,1,22.0,2,0,0,0,3,3,5.430322477650065
3620,39,No,Travel_Rarely,Sales,29,1,Marketing,1,Female,1,Laboratory Technician,Divorced,54600,6.0,Y,13,8,2,21.0,3,19,15,2,3,3,7.410378884631756
3621,58,No,Travel_Rarely,Research & Development,27,3,Other,1,Male,2,Laboratory Technician,Divorced,21870,1.0,Y,18,8,1,2.0,1,2,2,2,1,3,5.215356534695615
3622,32,Yes,Travel_Rarely,Research & Development,5,3,Technical Degree,1,Female,1,Sales Executive,Married,96020,1.0,Y,13,8,1,10.0,3,10,1,1,3,3,5.824611536824184
3623,39,Yes,Travel_Rarely,Research & Development,18,2,Life Sciences,1,Male,2,Laboratory Technician,Single,28360,0.0,Y,20,8,0,6.0,3,5,0,3,2,4,7.1475989782886336
3624,30,No,Travel_Rarely,Sales,9,1,Marketing,1,Male,4,Research Director,Married,40890,0.0,Y,18,8,0,10.0,2,9,6,7,4,3,5.514485951468711
3625,36,No,Travel_Rarely,Sales,1,3,Marketing,1,Male,2,Sales Executive,Married,166270,3.0,Y,12,8,0,10.0,5,7,1,7,2,3,6.001481481481481
3626,46,No,Travel_Rarely,Sales,4,3,Medical,1,Male,1,Research Scientist,Single,26190,6.0,Y,12,8,1,10.0,3,7,5,7,2,3,7.02240953597276
3627,28,No,Non-Travel,Research & Development,1,3,Medical,1,Male,5,Sales Executive,Married,56790,0.0,Y,13,8,0,10.0,2,9,7,5,2,3,7.267786292039165
3628,50,No,Travel_Rarely,Research & Development,20,2,Medical,1,Female,5,Laboratory Technician,Married,154020,4.0,Y,21,8,0,25.0,3,3,1,2,2,4,9.831976372924647
3629,40,Yes,Travel_Rarely,Sales,8,1,Other,1,Male,1,Laboratory Technician,Single,59850,2.0,Y,13,8,3,9.0,1,5,1,0,2,3,8.741562366964676
3630,52,Yes,Travel_Rarely,Research & Development,3,2,Technical Degree,1,Male,3,Laboratory Technician,Single,25790,9.0,Y,19,8,1,10.0,1,8,7,7,3,3,8.968134312473397
3631,30,No,Travel_Rarely,Research & Development,6,4,Medical,1,Female,1,Sales Executive,Married,30410,1.0,Y,11,8,1,9.0,2,9,0,8,2,3,9.333743082162622
3632,39,No,Travel_Rarely,Research & Development,26,1,Medical,1,Male,2,Healthcare Representative,Single,34470,0.0,Y,14,8,0,9.0,5,8,1,7,3,3,5.180751383567475
3633,31,No,Non-Travel,Research & Development,1,2,Medical,1,Male,1,Sales Executive,Divorced,195130,1.0,Y,12,8,1,10.0,1,10,9,6,2,3,8.951924223073647
3634,41,No,Non-Travel,Sales,6,3,Life Sciences,1,Female,1,Research Director,Single,27730,1.0,Y,11,8,0,19.0,3,19,11,9,3,3,7.318293954874416
3635,31,Yes,Travel_Frequently,Research & Development,3,1,Life Sciences,1,Male,1,Sales Executive,Single,71040,1.0,Y,14,8,1,3.0,3,3,2,2,3,3,7.998355683269474
3636,44,Yes,Travel_Rarely,Sales,5,3,Life Sciences,1,Male,1,Laboratory Technician,Married,63220,4.0,Y,11,8,1,10.0,2,3,1,2,3,3,5.356383567475521
3637,42,No,Non-Travel,Research & Development,4,3,Life Sciences,1,Male,2,Laboratory Technician,Married,20830,0.0,Y,12,8,2,21.0,3,20,2,10,2,3,8.73062260536398
3638,55,No,Travel_Rarely,Sales,11,3,Technical Degree,1,Male,2,Manufacturing Director,Married,83810,4.0,Y,15,8,1,23.0,3,19,9,11,3,3,6.011472967220092
3639,56,No,Travel_Rarely,Sales,3,2,Medical,1,Female,3,Manufacturing Director,Single,26910,6.0,Y,16,8,1,36.0,6,7,7,7,3,3,6.979098552575563
3640,40,No,Non-Travel,Research & Development,1,1,Life Sciences,1,Male,1,Laboratory Technician,Divorced,42860,9.0,Y,15,8,0,6.0,6,4,0,0,3,3,6.604717965091525
3641,34,No,Travel_Rarely,Research & Development,3,2,Technical Degree,1,Male,2,Research Director,Divorced,26590,0.0,Y,24,8,3,10.0,2,9,1,6,3,4,6.584376330353344
3642,40,No,Travel_Rarely,Sales,4,3,Medical,1,Male,2,Sales Executive,Single,94340,1.0,Y,13,8,1,9.0,3,9,8,8,2,3,5.320290549169858
3643,41,No,Travel_Frequently,Sales,1,4,Other,1,Female,2,Healthcare Representative,Divorced,55610,0.0,Y,11,8,0,10.0,2,9,1,7,2,3,7.103397190293741
3644,35,No,Travel_Frequently,Sales,1,2,Technical Degree,1,Male,2,Manager,Single,66460,1.0,Y,13,8,1,9.0,2,9,1,1,2,3,8.98862813963389
3645,51,No,Travel_Rarely,Sales,18,2,Life Sciences,1,Male,4,Manufacturing Director,Divorced,77250,1.0,Y,13,8,1,33.0,2,33,0,10,3,3,8.973415283099193
3646,38,No,Travel_Rarely,Sales,2,4,Life Sciences,1,Female,1,Research Scientist,Divorced,107250,3.0,Y,18,8,0,11.0,5,7,1,7,2,3,6.172020008514264
3647,34,No,Travel_Rarely,Sales,4,3,Life Sciences,1,Male,2,Research Scientist,Single,88470,1.0,Y,16,8,0,10.0,3,10,9,6,4,3,6.307707535121328
3648,25,No,Travel_Rarely,Research & Development,6,2,Medical,1,Female,4,Research Scientist,Married,20450,3.0,Y,19,8,0,7.0,3,3,1,2,3,3,5.921070668369518
3649,58,Yes,Travel_Rarely,Sales,1,4,Technical Degree,1,Male,2,Sales Executive,Married,10090,7.0,Y,13,8,2,31.0,3,10,5,9,4,3,7.666114303959129
3650,40,No,Travel_Rarely,Research & Development,14,4,Medical,1,Female,1,Research Scientist,Married,33480,3.0,Y,22,8,0,7.0,2,4,0,3,1,4,5.605405491698593
3651,36,No,Travel_Frequently,Sales,16,2,Life Sciences,1,Male,1,Research Scientist,Married,12810,2.0,Y,11,8,0,17.0,2,15,6,13,3,3,5.327509578544059
3652,48,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,2,Research Scientist,Single,28190,1.0,Y,20,8,0,11.0,2,10,0,8,2,4,6.740821626223926
3653,27,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,2,Laboratory Technician,Married,48510,8.0,Y,18,8,0,5.0,2,1,0,0,3,3,6.35630374627501
3654,51,No,Travel_Rarely,Research & Development,4,1,Medical,1,Female,3,Manufacturing Director,Single,40280,3.0,Y,14,8,0,29.0,3,5,0,3,3,3,6.860965304384847
3655,18,No,Non-Travel,Research & Development,1,4,Medical,1,Male,2,Sales Executive,Single,27200,1.0,Y,22,8,1,0.0,2,0,0,0,3,4,7.342428693060879
3656,35,No,Travel_Rarely,Research & Development,1,4,Other,1,Female,2,Research Director,Married,81200,0.0,Y,13,8,0,10.0,2,9,0,0,2,3,6.744972328650488
3657,27,No,Travel_Frequently,Research & Development,26,4,Medical,1,Female,1,Research Director,Single,46470,3.0,Y,17,8,0,8.0,3,6,0,0,4,3,6.799148573861216
3658,55,Yes,Travel_Rarely,Research & Development,19,3,Technical Degree,1,Male,1,Human Resources,Single,46800,6.0,Y,14,8,3,24.0,0,19,3,8,4,3,7.936823116219666
3659,56,No,Travel_Rarely,Research & Development,24,4,Life Sciences,1,Male,2,Laboratory Technician,Married,32210,4.0,Y,15,8,2,33.0,2,19,15,9,3,3,9.236113239676458
3660,34,No,Non-Travel,Sales,1,2,Life Sciences,1,Male,2,Research Scientist,Divorced,86210,1.0,Y,17,8,1,5.0,1,5,0,0,3,3,5.66977969348659
3661,40,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Sales Executive,Divorced,45770,5.0,Y,11,8,1,15.0,3,12,11,8,2,3,5.826894423158792
3662,34,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Male,1,Research Scientist,Married,45530,4.0,Y,18,8,1,10.0,2,8,7,7,4,3,6.544186888037465
3663,31,Yes,Travel_Frequently,Research & Development,2,2,Medical,1,Female,2,Manufacturing Director,Single,53960,7.0,Y,17,8,1,3.0,2,1,0,0,1,3,7.179043209876539
3664,35,Yes,Travel_Frequently,Research & Development,1,2,Medical,1,Male,1,Manufacturing Director,Married,67960,0.0,Y,13,8,0,5.0,2,4,3,2,3,3,8.415583226905069
3665,38,No,Travel_Frequently,Research & Development,7,3,Medical,1,Female,2,Sales Representative,Divorced,76250,1.0,Y,15,8,0,4.0,2,4,0,3,2,3,5.90233290762027
3666,34,No,Travel_Rarely,Research & Development,10,4,Other,1,Female,2,Laboratory Technician,Single,74120,1.0,Y,24,8,0,14.0,4,14,4,11,3,4,7.201681566624098
3667,28,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,2,Healthcare Representative,Married,111590,1.0,Y,12,8,0,5.0,2,5,0,4,3,3,5.787553214133675
3668,31,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,1,Male,2,Sales Executive,Married,49600,1.0,Y,15,8,0,10.0,3,10,6,7,2,3,10.360599191145168
3669,39,No,Travel_Rarely,Research & Development,17,4,Technical Degree,1,Female,2,Healthcare Representative,Married,104750,3.0,Y,11,8,1,8.0,3,5,1,4,3,3,9.18397403150277
3670,51,No,Travel_Frequently,Research & Development,20,3,Medical,1,Male,2,Sales Executive,Married,148140,2.0,Y,11,8,1,14.0,2,4,3,2,2,3,6.152381864623245
3671,41,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Male,4,Sales Executive,Divorced,191410,3.0,Y,12,8,1,12.0,2,6,3,3,3,3,10.156714559386975
3672,37,No,Travel_Rarely,Research & Development,2,2,Medical,1,Female,1,Healthcare Representative,Married,54050,7.0,Y,15,8,0,8.0,3,6,1,3,4,3,9.602265857811831
3673,33,No,Travel_Frequently,Research & Development,2,3,Medical,1,Female,1,Sales Executive,Married,87930,6.0,Y,17,8,0,8.0,2,5,1,2,3,3,6.829181566624095
3674,32,No,Travel_Rarely,Research & Development,1,4,Medical,1,Male,5,Research Director,Married,191890,0.0,Y,12,8,1,4.0,3,3,1,2,3,3,9.82637824606216
3675,39,No,Non-Travel,Research & Development,29,2,Life Sciences,1,Male,2,Sales Executive,Married,38750,3.0,Y,15,8,0,13.0,3,6,0,5,3,3,5.77836845466156
3676,25,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Male,1,Sales Executive,Married,22160,2.0,Y,13,8,3,6.0,2,3,1,2,2,3,6.61522988505747
3677,52,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,Male,2,Sales Executive,Married,117130,2.0,Y,14,8,0,24.0,2,5,0,2,3,3,8.127829927628783
3678,43,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,1,Laboratory Technician,Single,78610,1.0,Y,14,8,2,20.0,1,20,1,8,3,3,8.923693060876971
3679,27,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Male,1,Human Resources,Married,37080,1.0,Y,16,8,2,6.0,2,6,4,4,3,3,9.549836100468283
3680,27,Yes,Travel_Rarely,Research & Development,2,5,Life Sciences,1,Female,1,Research Scientist,Single,137700,1.0,Y,18,8,1,8.0,3,8,7,7,4,3,9.167939548744142
3681,26,No,Travel_Rarely,Research & Development,2,2,Other,1,Male,3,Laboratory Technician,Single,53040,0.0,Y,20,8,1,5.0,2,4,1,1,3,4,5.774067688378035
3682,42,No,Travel_Rarely,Sales,23,3,Marketing,1,Female,3,Research Scientist,Married,26420,0.0,Y,13,8,1,21.0,3,20,0,9,3,3,5.368183269476373
3683,52,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Female,1,Healthcare Representative,Married,27590,9.0,Y,18,8,1,12.0,6,5,0,4,3,3,5.710386334610471
3684,37,No,Travel_Rarely,Research & Development,20,5,Life Sciences,1,Male,2,Manager,Single,68040,4.0,Y,13,8,1,8.0,1,3,0,2,3,3,6.746312260536397
3685,35,No,Travel_Frequently,Research & Development,6,4,Medical,1,Female,2,Research Director,Single,61420,2.0,Y,15,8,1,10.0,2,2,2,2,3,3,6.946615581098338
3686,25,No,Travel_Rarely,Research & Development,1,4,Medical,1,Male,2,Sales Executive,Married,25000,4.0,Y,14,8,2,7.0,2,3,0,2,1,3,7.269249680715201
3687,26,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,Male,1,Research Scientist,Single,63890,0.0,Y,22,8,0,8.0,2,7,0,7,2,4,6.206998722860794
3688,29,No,Travel_Rarely,Sales,9,3,Life Sciences,1,Male,1,Laboratory Technician,Single,111030,1.0,Y,12,8,0,10.0,5,10,0,9,2,3,5.621545338441892
3689,49,Yes,Travel_Frequently,Sales,6,5,Medical,1,Female,2,Healthcare Representative,Single,23420,3.0,Y,18,8,0,20.0,2,4,1,3,3,3,6.215942954448703
3690,29,Yes,Travel_Frequently,Sales,3,2,Marketing,1,Female,2,Laboratory Technician,Single,68110,0.0,Y,15,8,1,9.0,2,8,7,7,3,3,7.848275862068967
3691,54,No,Travel_Rarely,Sales,1,3,Medical,1,Female,2,Manager,Single,22970,6.0,Y,18,8,2,29.0,2,20,12,7,2,3,5.663457854406132
3692,58,No,Travel_Rarely,Sales,22,3,Life Sciences,1,Female,2,Laboratory Technician,Married,24500,3.0,Y,12,8,1,32.0,2,9,1,5,3,3,9.31736909323117
3693,55,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,3,Research Scientist,Divorced,50930,2.0,Y,16,8,1,31.0,3,7,0,0,3,3,6.7823456790123435
3694,36,No,Travel_Rarely,Research & Development,1,3,Medical,1,Male,2,Sales Executive,Single,53090,3.0,Y,13,8,0,15.0,5,5,0,1,3,3,8.485765219242227
3695,31,Yes,Travel_Frequently,Sales,4,3,Life Sciences,1,Male,2,Manager,Single,30570,1.0,Y,19,8,0,1.0,3,1,0,0,3,3,6.516427203065135
3696,30,No,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,3,Sales Executive,Divorced,51210,7.0,Y,13,8,0,8.0,4,3,0,2,3,3,6.959352916134527
3697,31,No,Travel_Rarely,Research & Development,1,3,Medical,1,Male,1,Laboratory Technician,Single,168560,3.0,Y,12,8,1,9.0,3,3,1,0,3,3,6.426982758620686
3698,34,No,Travel_Frequently,Sales,2,1,Marketing,1,Female,5,Manager,Divorced,26860,5.0,Y,11,8,0,10.0,3,4,1,3,4,3,7.0818816517667065
3699,31,Yes,Travel_Rarely,Sales,20,3,Technical Degree,1,Male,1,Research Scientist,Single,61800,1.0,Y,14,8,1,1.0,2,1,0,0,1,3,7.214104938271605
3700,27,No,Travel_Rarely,Human Resources,11,4,Medical,1,Male,4,Sales Executive,Married,66320,0.0,Y,16,8,0,6.0,3,5,1,4,3,3,6.6432801191996615
3701,36,No,Travel_Rarely,Sales,1,3,Marketing,1,Male,2,Research Scientist,Single,35050,1.0,Y,12,8,2,10.0,2,10,1,8,2,3,5.446684759472115
3702,36,No,Travel_Rarely,Research & Development,24,3,Other,1,Female,3,Research Director,Married,63970,4.0,Y,14,8,1,11.0,3,3,0,2,3,3,6.795555555555562
3703,47,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,Female,2,Sales Executive,Married,62740,7.0,Y,14,8,2,17.0,0,6,1,2,3,3,7.3081311196253695
3704,25,Yes,Travel_Rarely,Sales,16,4,Life Sciences,1,Male,2,Research Scientist,Married,198590,3.0,Y,19,8,0,6.0,3,3,2,2,2,3,6.496801830566197
3705,37,No,Non-Travel,Sales,8,4,Medical,1,Male,1,Healthcare Representative,Single,75870,0.0,Y,22,8,1,7.0,5,6,1,3,3,4,6.798348233290766
3706,56,No,Travel_Rarely,Research & Development,10,4,Other,1,Male,2,Sales Representative,Married,42580,2.0,Y,16,8,0,5.0,2,3,1,0,3,3,5.916781609195399
3707,47,No,Travel_Rarely,Research & Development,3,2,Medical,1,Male,2,Laboratory Technician,Married,43640,3.0,Y,11,8,1,26.0,3,20,5,6,3,3,5.772195615155389
3708,24,No,Travel_Rarely,Research & Development,5,1,Other,1,Male,1,Manufacturing Director,Married,43350,1.0,Y,15,8,1,5.0,5,5,0,3,3,3,8.889833971902938
3709,32,No,Travel_Rarely,Sales,4,3,Marketing,1,Male,1,Research Scientist,Married,53260,4.0,Y,14,8,1,7.0,2,4,0,3,3,3,6.540384206045127
3710,34,No,Travel_Rarely,Research & Development,9,2,Medical,1,Male,1,Sales Executive,Married,32800,5.0,Y,13,8,0,7.0,3,5,0,2,3,3,5.3860110685397995
3711,41,No,Travel_Rarely,Research & Development,26,3,Medical,1,Female,3,Sales Executive,Married,54850,2.0,Y,17,8,2,7.0,2,4,0,3,3,3,9.461960408684545
3712,40,No,Non-Travel,Sales,3,2,Life Sciences,1,Male,1,Sales Executive,Divorced,43420,3.0,Y,11,8,1,11.0,6,8,0,7,2,3,5.912531928480206
3713,31,No,Travel_Rarely,Research & Development,16,3,Medical,1,Male,2,Human Resources,Divorced,27820,1.0,Y,19,8,1,13.0,5,13,9,9,3,3,5.970641762452099
3714,46,Yes,Travel_Rarely,Research & Development,18,1,Medical,1,Male,1,Manufacturing Director,Divorced,59800,4.0,Y,11,8,1,28.0,2,7,4,3,3,3,6.102627713920814
3715,39,Yes,Non-Travel,Research & Development,2,4,Medical,1,Male,2,Manufacturing Director,Single,43810,2.0,Y,15,8,2,11.0,1,1,0,0,2,3,8.615735419327372
3716,31,Yes,Travel_Frequently,Sales,2,3,Medical,1,Male,2,Sales Executive,Single,25720,1.0,Y,13,8,3,10.0,3,10,4,7,3,3,5.971360153256707
3717,45,No,Travel_Rarely,Sales,10,2,Marketing,1,Male,1,Sales Executive,Divorced,38330,2.0,Y,14,8,0,24.0,1,7,0,7,3,3,9.307274372073222
3718,31,No,Travel_Rarely,Research & Development,16,4,Life Sciences,1,Male,3,Human Resources,Single,42440,9.0,Y,13,8,0,8.0,3,3,0,2,3,3,5.991972115793955
3719,31,Yes,Travel_Frequently,Research & Development,7,4,Life Sciences,1,Male,1,Laboratory Technician,Married,65000,6.0,Y,23,8,1,7.0,5,2,2,2,3,4,9.609467858663267
3720,45,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,1,Research Scientist,Married,184300,4.0,Y,12,8,1,10.0,5,3,1,2,3,3,9.51220200085143
3721,48,No,Travel_Rarely,Research & Development,24,3,Technical Degree,1,Male,2,Research Scientist,Divorced,16010,4.0,Y,12,8,0,15.0,3,2,2,2,3,3,6.615559812686251
3722,34,Yes,Travel_Rarely,Research & Development,7,4,Medical,1,Male,2,Research Scientist,Married,26940,1.0,Y,16,8,1,2.0,3,2,2,2,3,3,6.930853554704134
3723,40,No,Non-Travel,Research & Development,25,4,Other,1,Female,1,Sales Executive,Divorced,31490,2.0,Y,15,8,1,16.0,1,9,4,8,2,3,7.337234993614299
3724,28,No,Travel_Rarely,Research & Development,1,2,Technical Degree,1,Female,1,Research Scientist,Single,176390,0.0,Y,13,8,1,6.0,0,5,1,3,3,3,5.7040442741592186
3725,44,No,Non-Travel,Research & Development,5,3,Life Sciences,1,Male,1,Laboratory Technician,Single,23190,3.0,Y,18,8,0,7.0,4,5,0,3,2,3,5.714079395487442
3726,53,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Male,2,Manager,Single,116910,4.0,Y,20,8,0,35.0,2,9,8,8,3,4,6.080408684546621
3727,49,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,3,Laboratory Technician,Married,53240,2.0,Y,19,8,0,20.0,2,3,1,2,1,3,5.954851000425709
3728,40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Male,3,Laboratory Technician,Divorced,167520,2.0,Y,18,8,1,8.0,3,3,1,2,3,3,5.876921030225624
3729,44,No,Travel_Rarely,Research & Development,5,1,Other,1,Male,3,Research Scientist,Single,52280,1.0,Y,13,8,0,6.0,2,5,1,3,4,3,6.123257769263515
3730,33,No,Travel_Frequently,Human Resources,10,3,Medical,1,Female,2,Sales Executive,Married,27000,0.0,Y,14,8,3,5.0,2,4,0,3,3,3,6.401876330353341
3731,34,No,Travel_Rarely,Research & Development,10,4,Life Sciences,1,Female,1,Sales Representative,Single,192460,3.0,Y,15,8,1,15.0,5,13,3,12,3,3,6.0880129842486195
3732,30,No,Travel_Rarely,Sales,1,2,Technical Degree,1,Male,1,Laboratory Technician,Married,25060,8.0,Y,22,8,0,4.0,3,2,2,2,3,4,5.346665602383994
3733,42,No,Travel_Frequently,Research & Development,8,4,Medical,1,Female,1,Sales Executive,Single,60620,1.0,Y,22,8,2,12.0,2,12,5,8,3,4,6.668296083439759
3734,44,No,Travel_Frequently,Research & Development,5,3,Life Sciences,1,Female,5,Manufacturing Director,Married,43820,7.0,Y,16,8,2,11.0,2,1,0,0,3,3,6.738959131545337
3735,30,No,Non-Travel,Research & Development,8,3,Life Sciences,1,Male,1,Manufacturing Director,Divorced,21430,1.0,Y,17,8,1,1.0,2,1,0,0,3,3,5.43187739463602
3736,57,No,Travel_Rarely,Sales,2,1,Life Sciences,1,Male,3,Research Scientist,Married,61620,0.0,Y,14,8,0,13.0,5,12,2,8,2,3,6.946666666666668
3737,49,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,Female,2,Sales Executive,Divorced,50940,3.0,Y,15,8,0,29.0,5,8,0,7,3,3,6.235505534269905
3738,34,No,Travel_Frequently,Research & Development,2,4,Medical,1,Female,2,Sales Representative,Divorced,68770,7.0,Y,20,8,0,16.0,3,14,6,9,3,4,5.503048105576844
3739,28,Yes,Travel_Frequently,Research & Development,2,3,Medical,1,Male,1,Research Scientist,Married,22740,3.0,Y,20,8,1,5.0,5,3,1,2,3,4,5.781613452532995
3740,29,Yes,Travel_Frequently,Research & Development,28,3,Medical,1,Female,5,Research Scientist,Single,44340,5.0,Y,17,8,3,7.0,1,5,0,0,3,3,7.259912728820774
3741,34,Yes,Travel_Rarely,Research & Development,7,1,Medical,1,Male,1,Research Scientist,Single,62880,0.0,Y,15,8,1,16.0,2,15,10,10,3,3,7.864554065559808
3742,35,No,Travel_Rarely,Sales,7,4,Other,1,Female,4,Healthcare Representative,Married,25530,1.0,Y,14,8,1,1.0,4,1,0,0,2,3,6.097061515538527
3743,24,Yes,Travel_Frequently,Sales,3,3,Life Sciences,1,Male,2,Research Scientist,Single,76540,2.0,Y,17,8,1,4.0,3,0,0,0,2,3,7.770731162196678
3744,24,No,Non-Travel,Research & Development,10,3,Life Sciences,1,Female,2,Manager,Married,51600,1.0,Y,17,8,1,1.0,3,1,0,0,1,3,6.875330991911451
3745,44,No,Travel_Frequently,Research & Development,5,2,Medical,1,Female,2,Research Scientist,Single,171590,5.0,Y,22,8,1,16.0,1,2,2,2,2,4,9.161075989782885
3746,29,No,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,1,Sales Executive,Divorced,128080,1.0,Y,13,8,0,10.0,6,10,0,4,3,3,6.273217326521923
3747,30,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Male,3,Sales Executive,Divorced,102210,0.0,Y,19,8,1,6.0,2,5,1,3,3,3,5.337802256279269
3748,55,No,Travel_Rarely,Sales,20,3,Marketing,1,Male,2,Research Scientist,Married,47790,0.0,Y,14,8,1,4.0,6,3,1,2,3,3,9.645598126862492
3749,33,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Male,2,Research Scientist,Married,37370,8.0,Y,22,8,2,8.0,2,5,0,2,3,4,7.026796509152832
3750,47,No,Travel_Rarely,Research & Development,8,4,Medical,1,Female,2,Sales Representative,Married,23660,3.0,Y,17,8,0,11.0,5,5,1,2,2,3,9.949738186462323
3751,28,Yes,Travel_Frequently,Sales,1,3,Marketing,1,Male,2,Laboratory Technician,Single,17060,7.0,Y,12,8,0,8.0,3,0,0,0,3,3,6.668806939123034
3752,28,No,Travel_Rarely,Sales,8,4,Marketing,1,Male,1,Laboratory Technician,Divorced,163070,1.0,Y,16,8,0,1.0,3,1,0,0,2,3,5.3720051085568326
3753,28,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,Female,2,Sales Executive,Single,59330,0.0,Y,11,8,0,5.0,3,4,1,3,3,3,6.528670710940828
3754,49,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,Female,1,Research Scientist,Married,34240,4.0,Y,11,8,0,10.0,3,3,1,2,3,3,5.55845572584078
3755,29,No,Travel_Frequently,Research & Development,8,1,Medical,1,Male,1,Research Scientist,Married,40370,0.0,Y,14,8,0,4.0,2,3,0,2,1,3,6.33566091954023
3756,28,No,Travel_Rarely,Research & Development,5,1,Technical Degree,1,Male,2,Laboratory Technician,Married,25590,1.0,Y,11,8,0,8.0,3,8,1,7,2,3,5.247455300127712
3757,33,No,Travel_Rarely,Research & Development,15,4,Life Sciences,1,Female,1,Sales Executive,Single,62010,2.0,Y,15,8,3,14.0,2,0,0,0,2,3,7.748124733929337
3758,32,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,3,Laboratory Technician,Single,44030,2.0,Y,20,8,0,10.0,3,5,0,0,2,4,6.423965517241386
3759,54,No,Travel_Frequently,Sales,10,3,Life Sciences,1,Female,4,Research Scientist,Divorced,37610,3.0,Y,12,8,0,26.0,3,14,1,12,2,3,6.510945083014045
3760,29,Yes,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Female,2,Research Scientist,Single,109340,6.0,Y,17,8,2,11.0,2,9,0,7,3,3,5.8841858237547875
3761,44,No,Travel_Rarely,Sales,26,1,Marketing,1,Male,1,Sales Representative,Married,107610,3.0,Y,11,8,1,24.0,5,20,14,17,2,3,7.272277564921239
3762,39,No,Travel_Rarely,Sales,6,1,Technical Degree,1,Female,2,Laboratory Technician,Single,51750,4.0,Y,17,8,1,9.0,2,2,2,2,4,3,6.152075351213281
3763,46,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,Male,3,Manufacturing Director,Married,138260,8.0,Y,11,8,0,23.0,1,13,5,1,2,3,6.242725627926777
